game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
20800430,2008-12-26,IND @ MEM,1610612763,t,W,10.0,19.0,0.345,240,41.0,78.0,0.526,2.0,13.0,0.154,24.0,40.0,1.0,12.0,26.0,38,24.0,6.0,4.0,8.0,18.0,108,1610612754,2008,Regular Season,2008-09
20800384,2008-12-19,CHA @ MEM,1610612763,t,L,9.0,17.0,0.346,240,31.0,72.0,0.431,3.0,16.0,0.188,18.0,23.0,1.0,6.0,17.0,23,15.0,7.0,7.0,12.0,14.0,83,1610612766,2008,Regular Season,2008-09
20800361,2008-12-16,NOH @ MEM,1610612763,t,L,9.0,16.0,0.36,240,33.0,69.0,0.478,4.0,16.0,0.25,14.0,19.0,1.0,7.0,30.0,37,12.0,7.0,7.0,17.0,26.0,84,1610612740,2008,Regular Season,2008-09
20800263,2008-12-03,ATL vs. MEM,1610612763,f,L,4.0,14.0,0.222,240,35.0,77.0,0.455,4.0,11.0,0.364,21.0,24.0,1.0,10.0,20.0,30,18.0,7.0,0.0,9.0,25.0,95,1610612737,2008,Regular Season,2008-09
20800201,2008-11-24,SAS @ MEM,1610612763,t,L,4.0,10.0,0.286,240,30.0,77.0,0.39,3.0,13.0,0.231,18.0,24.0,1.0,9.0,30.0,39,10.0,7.0,2.0,11.0,18.0,81,1610612759,2008,Regular Season,2008-09
20801205,2009-04-13,NJN vs. CHA,1610612766,f,L,35.0,46.0,0.432,240,33.0,73.0,0.452,0.0,6.0,0.0,21.0,27.0,1.0,8.0,25.0,33,17.0,11.0,7.0,14.0,19.0,87,1610612751,2008,Regular Season,2008-09
20801192,2009-04-11,CHI vs. CHA,1610612766,f,L,35.0,45.0,0.438,240,38.0,76.0,0.5,9.0,15.0,0.6,21.0,30.0,1.0,14.0,26.0,40,25.0,3.0,4.0,15.0,21.0,106,1610612741,2008,Regular Season,2008-09
20801104,2009-03-31,LAL @ CHA,1610612766,t,W,34.0,40.0,0.459,240,35.0,68.0,0.515,7.0,17.0,0.412,17.0,22.0,1.0,6.0,34.0,40,25.0,6.0,9.0,16.0,12.0,94,1610612747,2008,Regular Season,2008-09
20801074,2009-03-27,PHI vs. CHA,1610612766,f,W,32.0,40.0,0.444,240,37.0,72.0,0.514,6.0,18.0,0.333,20.0,29.0,1.0,13.0,28.0,41,21.0,8.0,3.0,17.0,25.0,100,1610612755,2008,Regular Season,2008-09
20801064,2009-03-25,WAS vs. CHA,1610612766,f,L,31.0,40.0,0.437,240,35.0,75.0,0.467,4.0,18.0,0.222,19.0,30.0,1.0,13.0,28.0,41,24.0,15.0,6.0,18.0,17.0,93,1610612764,2008,Regular Season,2008-09
20800996,2009-03-16,TOR @ CHA,1610612766,t,W,29.0,38.0,0.433,240,44.0,89.0,0.494,6.0,23.0,0.261,18.0,19.0,1.0,9.0,32.0,41,32.0,10.0,6.0,12.0,26.0,112,1610612761,2008,Regular Season,2008-09
20800929,2009-03-07,NYK vs. CHA,1610612766,f,W,28.0,35.0,0.444,240,41.0,74.0,0.554,11.0,22.0,0.5,21.0,24.0,1.0,6.0,34.0,40,24.0,10.0,2.0,19.0,22.0,114,1610612752,2008,Regular Season,2008-09
20800917,2009-03-06,ATL @ CHA,1610612766,t,W,27.0,35.0,0.435,240,41.0,76.0,0.539,6.0,15.0,0.4,10.0,16.0,1.0,10.0,30.0,40,29.0,0.0,7.0,10.0,13.0,98,1610612737,2008,Regular Season,2008-09
20800859,2009-02-25,SAC vs. CHA,1610612766,f,W,23.0,35.0,0.397,240,36.0,74.0,0.486,9.0,17.0,0.529,17.0,22.0,1.0,8.0,30.0,38,20.0,4.0,5.0,16.0,19.0,98,1610612758,2008,Regular Season,2008-09
20800798,2009-02-18,IND @ CHA,1610612766,t,W,22.0,32.0,0.407,240,34.0,83.0,0.41,8.0,21.0,0.381,27.0,33.0,1.0,12.0,34.0,46,23.0,7.0,13.0,8.0,18.0,103,1610612754,2008,Regular Season,2008-09
20800427,2008-12-26,NJN vs. CHA,1610612766,f,W,11.0,19.0,0.367,240,35.0,70.0,0.5,6.0,14.0,0.429,19.0,26.0,1.0,7.0,35.0,42,26.0,3.0,4.0,17.0,14.0,95,1610612751,2008,Regular Season,2008-09
20800212,2008-11-26,TOR vs. CHA,1610612766,f,L,4.0,10.0,0.286,240,34.0,79.0,0.43,3.0,16.0,0.188,15.0,21.0,1.0,15.0,24.0,39,21.0,8.0,1.0,14.0,19.0,86,1610612761,2008,Regular Season,2008-09
20801056,2009-03-24,LAL @ OKC,1610612760,t,L,20.0,51.0,0.282,240,34.0,82.0,0.415,3.0,18.0,0.167,18.0,21.0,1.0,11.0,34.0,45,26.0,7.0,4.0,18.0,17.0,89,1610612747,2008,Regular Season,2008-09
20801016,2009-03-18,CHI @ OKC,1610612760,t,L,19.0,49.0,0.279,240,39.0,82.0,0.476,2.0,11.0,0.182,16.0,21.0,1.0,13.0,18.0,31,13.0,11.0,9.0,15.0,19.0,96,1610612741,2008,Regular Season,2008-09
20800999,2009-03-16,SAS @ OKC,1610612760,t,W,19.0,48.0,0.284,240,29.0,81.0,0.358,3.0,7.0,0.429,17.0,21.0,1.0,10.0,33.0,43,13.0,10.0,4.0,11.0,11.0,78,1610612759,2008,Regular Season,2008-09
20800984,2009-03-14,PHX vs. OKC,1610612760,f,L,18.0,48.0,0.273,240,37.0,80.0,0.463,3.0,12.0,0.25,18.0,20.0,1.0,12.0,26.0,38,18.0,8.0,3.0,21.0,24.0,95,1610612756,2008,Regular Season,2008-09
20800963,2009-03-11,DEN vs. OKC,1610612760,f,L,18.0,47.0,0.277,240,33.0,82.0,0.402,3.0,13.0,0.231,30.0,32.0,1.0,18.0,25.0,43,13.0,8.0,7.0,16.0,22.0,99,1610612743,2008,Regular Season,2008-09
20800909,2009-03-04,WAS @ OKC,1610612760,t,W,16.0,45.0,0.262,240,37.0,74.0,0.5,3.0,12.0,0.25,11.0,17.0,1.0,11.0,30.0,41,23.0,7.0,5.0,14.0,20.0,88,1610612764,2008,Regular Season,2008-09
20800870,2009-02-27,DAL vs. OKC,1610612760,f,L,13.0,45.0,0.224,265,39.0,96.0,0.406,7.0,16.0,0.438,23.0,26.0,1.0,19.0,33.0,52,23.0,8.0,2.0,13.0,27.0,108,1610612742,2008,Regular Season,2008-09
20800846,2009-02-24,LAL @ OKC,1610612760,t,L,13.0,44.0,0.228,240,33.0,79.0,0.418,5.0,15.0,0.333,22.0,29.0,1.0,12.0,33.0,45,17.0,6.0,1.0,16.0,18.0,93,1610612747,2008,Regular Season,2008-09
20800510,2009-01-06,NYK @ OKC,1610612760,t,W,5.0,30.0,0.143,240,39.0,74.0,0.527,5.0,16.0,0.313,24.0,31.0,1.0,9.0,37.0,46,23.0,9.0,8.0,18.0,16.0,107,1610612752,2008,Regular Season,2008-09
20800454,2008-12-29,PHX @ OKC,1610612760,t,L,3.0,29.0,0.094,240,38.0,72.0,0.528,5.0,15.0,0.333,21.0,31.0,1.0,7.0,28.0,35,21.0,7.0,4.0,15.0,26.0,102,1610612756,2008,Regular Season,2008-09
20800438,2008-12-27,WAS vs. OKC,1610612760,f,L,3.0,28.0,0.097,240,37.0,77.0,0.481,5.0,12.0,0.417,16.0,19.0,1.0,11.0,31.0,42,23.0,7.0,11.0,19.0,11.0,95,1610612764,2008,Regular Season,2008-09
20800402,2008-12-21,CLE @ OKC,1610612760,t,L,3.0,25.0,0.107,240,35.0,79.0,0.443,7.0,15.0,0.467,14.0,19.0,1.0,14.0,27.0,41,21.0,5.0,1.0,16.0,15.0,91,1610612739,2008,Regular Season,2008-09
20800276,2008-12-05,ORL vs. OKC,1610612760,f,L,2.0,18.0,0.1,240,36.0,83.0,0.434,3.0,9.0,0.333,14.0,21.0,1.0,14.0,32.0,46,20.0,9.0,4.0,16.0,20.0,89,1610612753,2008,Regular Season,2008-09
20800264,2008-12-03,CHA vs. OKC,1610612760,f,L,2.0,17.0,0.105,240,36.0,66.0,0.545,7.0,11.0,0.636,18.0,28.0,1.0,5.0,23.0,28,24.0,6.0,8.0,18.0,26.0,97,1610612766,2008,Regular Season,2008-09
20801203,2009-04-13,WAS vs. TOR,1610612761,f,W,32.0,49.0,0.395,240,39.0,96.0,0.406,4.0,17.0,0.235,15.0,21.0,1.0,22.0,29.0,51,30.0,14.0,6.0,16.0,17.0,97,1610612764,2008,Regular Season,2008-09
20801183,2009-04-10,WAS @ TOR,1610612761,t,L,30.0,49.0,0.38,240,38.0,89.0,0.427,8.0,22.0,0.364,14.0,18.0,1.0,9.0,31.0,40,23.0,6.0,4.0,11.0,19.0,98,1610612764,2008,Regular Season,2008-09
20800828,2009-02-22,NYK @ TOR,1610612761,t,W,22.0,36.0,0.379,240,44.0,86.0,0.512,8.0,15.0,0.533,15.0,19.0,1.0,7.0,43.0,50,27.0,7.0,4.0,13.0,19.0,111,1610612752,2008,Regular Season,2008-09
20800812,2009-02-20,NYK vs. TOR,1610612761,f,L,21.0,36.0,0.368,240,38.0,93.0,0.409,5.0,17.0,0.294,16.0,22.0,1.0,11.0,34.0,45,23.0,4.0,8.0,12.0,15.0,97,1610612752,2008,Regular Season,2008-09
20800721,2009-02-04,LAL @ TOR,1610612761,t,L,19.0,32.0,0.373,240,42.0,90.0,0.467,6.0,15.0,0.4,17.0,19.0,1.0,8.0,32.0,40,25.0,0.0,10.0,8.0,23.0,107,1610612747,2008,Regular Season,2008-09
20800649,2009-01-25,SAC @ TOR,1610612761,t,W,18.0,28.0,0.391,240,41.0,78.0,0.526,6.0,10.0,0.6,25.0,29.0,1.0,10.0,33.0,43,21.0,7.0,5.0,13.0,18.0,113,1610612758,2008,Regular Season,2008-09
20800568,2009-01-14,CHI @ TOR,1610612761,t,L,16.0,24.0,0.4,240,35.0,74.0,0.473,5.0,13.0,0.385,23.0,26.0,1.0,5.0,26.0,31,20.0,9.0,3.0,10.0,19.0,98,1610612741,2008,Regular Season,2008-09
20800470,2008-12-31,DEN @ TOR,1610612761,t,L,12.0,20.0,0.375,240,38.0,81.0,0.469,10.0,24.0,0.417,21.0,24.0,1.0,10.0,32.0,42,24.0,8.0,7.0,12.0,22.0,107,1610612743,2008,Regular Season,2008-09
20800457,2008-12-29,GSW vs. TOR,1610612761,f,L,12.0,19.0,0.387,240,41.0,93.0,0.441,10.0,26.0,0.385,19.0,25.0,1.0,20.0,29.0,49,27.0,6.0,4.0,13.0,26.0,111,1610612744,2008,Regular Season,2008-09
20800328,2008-12-12,NJN vs. TOR,1610612761,f,W,10.0,12.0,0.455,240,32.0,73.0,0.438,8.0,21.0,0.381,29.0,31.0,1.0,5.0,32.0,37,21.0,8.0,8.0,11.0,24.0,101,1610612751,2008,Regular Season,2008-09
20800314,2008-12-10,IND @ TOR,1610612761,t,W,9.0,12.0,0.429,240,40.0,81.0,0.494,6.0,16.0,0.375,15.0,17.0,1.0,9.0,38.0,47,24.0,5.0,7.0,15.0,21.0,101,1610612754,2008,Regular Season,2008-09
20800305,2008-12-09,CLE vs. TOR,1610612761,f,L,8.0,12.0,0.4,240,32.0,71.0,0.451,6.0,17.0,0.353,24.0,32.0,1.0,8.0,25.0,33,18.0,5.0,3.0,19.0,21.0,94,1610612739,2008,Regular Season,2008-09
20801190,2009-04-11,NJN vs. ORL,1610612753,f,L,58.0,22.0,0.725,240,35.0,77.0,0.455,7.0,18.0,0.389,16.0,29.0,1.0,12.0,23.0,35,22.0,6.0,6.0,12.0,16.0,93,1610612751,2008,Regular Season,2008-09
20801159,2009-04-07,HOU vs. ORL,1610612753,f,L,57.0,20.0,0.74,240,30.0,79.0,0.38,10.0,28.0,0.357,13.0,21.0,1.0,10.0,35.0,45,14.0,2.0,7.0,9.0,19.0,83,1610612745,2008,Regular Season,2008-09
20800992,2009-03-15,UTA @ ORL,1610612753,t,W,49.0,17.0,0.742,240,40.0,90.0,0.444,11.0,34.0,0.324,14.0,28.0,0.0,18.0,42.0,60,22.0,3.0,6.0,13.0,23.0,105,1610612762,2008,Regular Season,2008-09
20800956,2009-03-11,CHI @ ORL,1610612753,t,W,47.0,17.0,0.734,240,40.0,84.0,0.476,9.0,27.0,0.333,18.0,24.0,1.0,11.0,42.0,53,24.0,10.0,8.0,14.0,19.0,107,1610612741,2008,Regular Season,2008-09
20800944,2009-03-09,DET vs. ORL,1610612753,f,L,46.0,17.0,0.73,240,29.0,64.0,0.453,7.0,18.0,0.389,29.0,35.0,1.0,6.0,35.0,41,18.0,5.0,5.0,15.0,19.0,94,1610612765,2008,Regular Season,2008-09
20800936,2009-03-08,BOS vs. ORL,1610612753,f,W,46.0,16.0,0.742,240,33.0,75.0,0.44,8.0,22.0,0.364,12.0,16.0,1.0,4.0,32.0,36,17.0,9.0,9.0,13.0,23.0,86,1610612738,2008,Regular Season,2008-09
20800864,2009-02-27,DET @ ORL,1610612753,t,L,42.0,16.0,0.724,240,33.0,70.0,0.471,4.0,19.0,0.211,15.0,22.0,1.0,7.0,21.0,28,16.0,11.0,1.0,11.0,18.0,85,1610612765,2008,Regular Season,2008-09
20800775,2009-02-11,DEN @ ORL,1610612753,t,L,38.0,13.0,0.745,240,21.0,69.0,0.304,9.0,31.0,0.29,22.0,29.0,1.0,11.0,31.0,42,12.0,6.0,7.0,23.0,26.0,73,1610612743,2008,Regular Season,2008-09
20800214,2008-11-26,PHI vs. ORL,1610612753,f,W,11.0,4.0,0.733,240,32.0,68.0,0.471,9.0,26.0,0.346,23.0,30.0,1.0,9.0,30.0,39,18.0,4.0,3.0,17.0,19.0,96,1610612755,2008,Regular Season,2008-09
20800199,2008-11-24,MIL @ ORL,1610612753,t,W,10.0,4.0,0.714,240,31.0,65.0,0.477,8.0,22.0,0.364,38.0,54.0,1.0,7.0,33.0,40,18.0,3.0,7.0,18.0,20.0,108,1610612749,2008,Regular Season,2008-09
40800214,2009-05-10,BOS @ ORL,1610612753,t,L,6.0,4.0,0.6,240,34.0,85.0,0.4,5.0,27.0,0.185,21.0,28.0,1.0,12.0,26.0,38,20.0,5.0,4.0,8.0,24.0,94,1610612738,2008,Playoffs,2008-09
40800212,2009-05-06,BOS vs. ORL,1610612753,f,L,5.0,3.0,0.625,240,31.0,70.0,0.443,8.0,19.0,0.421,24.0,37.0,1.0,7.0,27.0,34,19.0,3.0,2.0,13.0,24.0,94,1610612738,2008,Playoffs,2008-09
40800126,2009-04-30,PHI vs. ORL,1610612753,f,W,4.0,2.0,0.667,240,44.0,82.0,0.537,12.0,26.0,0.462,14.0,20.0,1.0,12.0,29.0,41,31.0,10.0,4.0,12.0,24.0,114,1610612755,2008,Playoffs,2008-09
40800124,2009-04-26,PHI vs. ORL,1610612753,f,W,2.0,2.0,0.5,240,33.0,70.0,0.471,6.0,20.0,0.3,12.0,20.0,1.0,3.0,34.0,37,13.0,6.0,7.0,11.0,17.0,84,1610612755,2008,Playoffs,2008-09
20801221,2009-04-15,MIL @ IND,1610612754,t,W,36.0,46.0,0.439,240,39.0,82.0,0.476,12.0,21.0,0.571,25.0,30.0,1.0,14.0,39.0,53,27.0,10.0,12.0,18.0,13.0,115,1610612749,2008,Regular Season,2008-09
20800972,2009-03-13,ATL vs. IND,1610612754,f,L,28.0,39.0,0.418,240,37.0,90.0,0.411,3.0,10.0,0.3,10.0,12.0,1.0,10.0,32.0,42,16.0,2.0,1.0,6.0,12.0,87,1610612737,2008,Regular Season,2008-09
20800935,2009-03-07,LAC vs. IND,1610612754,f,W,28.0,37.0,0.431,240,41.0,89.0,0.461,8.0,23.0,0.348,16.0,19.0,1.0,9.0,28.0,37,24.0,9.0,4.0,9.0,21.0,106,1610612746,2008,Regular Season,2008-09
20800887,2009-03-01,DEN @ IND,1610612754,t,W,26.0,36.0,0.419,240,37.0,96.0,0.385,10.0,26.0,0.385,16.0,22.0,1.0,17.0,34.0,51,22.0,4.0,6.0,11.0,22.0,100,1610612743,2008,Regular Season,2008-09
20800850,2009-02-25,MEM @ IND,1610612754,t,W,25.0,35.0,0.417,240,38.0,81.0,0.469,11.0,23.0,0.478,17.0,20.0,1.0,12.0,28.0,40,16.0,6.0,10.0,20.0,19.0,104,1610612763,2008,Regular Season,2008-09
20800827,2009-02-22,CHI @ IND,1610612754,t,W,24.0,34.0,0.414,240,36.0,90.0,0.4,8.0,15.0,0.533,18.0,23.0,1.0,17.0,32.0,49,19.0,8.0,2.0,10.0,18.0,98,1610612741,2008,Regular Season,2008-09
20800715,2009-02-03,MIN @ IND,1610612754,t,L,19.0,30.0,0.388,240,40.0,84.0,0.476,11.0,24.0,0.458,20.0,29.0,1.0,11.0,25.0,36,26.0,11.0,8.0,15.0,20.0,111,1610612750,2008,Regular Season,2008-09
20800651,2009-01-25,CHA @ IND,1610612754,t,W,17.0,27.0,0.386,240,37.0,86.0,0.43,5.0,20.0,0.25,19.0,23.0,1.0,19.0,33.0,52,21.0,6.0,7.0,15.0,20.0,98,1610612766,2008,Regular Season,2008-09
20800566,2009-01-14,DET @ IND,1610612754,t,W,14.0,25.0,0.359,265,38.0,88.0,0.432,8.0,16.0,0.5,26.0,34.0,1.0,10.0,40.0,50,18.0,4.0,1.0,10.0,23.0,110,1610612765,2008,Regular Season,2008-09
20800558,2009-01-12,UTA vs. IND,1610612754,f,L,13.0,25.0,0.342,240,42.0,84.0,0.5,13.0,22.0,0.591,16.0,19.0,1.0,9.0,31.0,40,34.0,5.0,7.0,18.0,27.0,113,1610612762,2008,Regular Season,2008-09
20800430,2008-12-26,MEM vs. IND,1610612754,f,L,10.0,19.0,0.345,240,43.0,80.0,0.537,6.0,22.0,0.273,13.0,18.0,1.0,12.0,28.0,40,22.0,8.0,5.0,16.0,28.0,105,1610612763,2008,Regular Season,2008-09
20800367,2008-12-17,GSW @ IND,1610612754,t,W,9.0,16.0,0.36,240,47.0,106.0,0.443,6.0,17.0,0.353,27.0,29.0,1.0,20.0,37.0,57,19.0,12.0,6.0,12.0,18.0,127,1610612744,2008,Regular Season,2008-09
20800314,2008-12-10,TOR vs. IND,1610612754,f,L,7.0,14.0,0.333,240,33.0,95.0,0.347,7.0,25.0,0.28,15.0,17.0,1.0,18.0,34.0,52,23.0,7.0,2.0,14.0,21.0,88,1610612761,2008,Regular Season,2008-09
20800299,2008-12-07,BOS @ IND,1610612754,t,L,7.0,13.0,0.35,265,42.0,83.0,0.506,6.0,23.0,0.261,27.0,32.0,1.0,5.0,34.0,39,23.0,7.0,7.0,18.0,27.0,117,1610612738,2008,Regular Season,2008-09
20800187,2008-11-22,MIA vs. IND,1610612754,f,L,5.0,7.0,0.417,240,37.0,80.0,0.463,9.0,23.0,0.391,17.0,23.0,1.0,11.0,30.0,41,24.0,4.0,1.0,21.0,25.0,100,1610612748,2008,Regular Season,2008-09
20800137,2008-11-15,CHI vs. IND,1610612754,f,L,4.0,5.0,0.444,240,35.0,94.0,0.372,4.0,16.0,0.25,17.0,21.0,1.0,17.0,42.0,59,20.0,4.0,10.0,19.0,22.0,91,1610612741,2008,Regular Season,2008-09
20800070,2008-11-07,CLE vs. IND,1610612754,f,L,1.0,3.0,0.25,240,43.0,90.0,0.478,10.0,25.0,0.4,11.0,11.0,1.0,19.0,25.0,44,28.0,7.0,4.0,24.0,25.0,107,1610612739,2008,Regular Season,2008-09
20801205,2009-04-13,CHA @ NJN,1610612751,t,W,34.0,47.0,0.42,240,31.0,76.0,0.408,9.0,24.0,0.375,20.0,26.0,1.0,13.0,29.0,42,18.0,6.0,8.0,17.0,19.0,91,1610612766,2008,Regular Season,2008-09
20801190,2009-04-11,ORL @ NJN,1610612751,t,W,33.0,47.0,0.413,240,38.0,70.0,0.543,11.0,20.0,0.55,16.0,19.0,1.0,5.0,29.0,34,27.0,4.0,7.0,13.0,24.0,103,1610612753,2008,Regular Season,2008-09
20801136,2009-04-04,CHI vs. NJN,1610612751,f,L,31.0,45.0,0.408,240,33.0,78.0,0.423,6.0,26.0,0.231,22.0,30.0,1.0,14.0,33.0,47,22.0,6.0,6.0,15.0,26.0,94,1610612741,2008,Regular Season,2008-09
20801093,2009-03-29,MIN vs. NJN,1610612751,f,L,30.0,43.0,0.411,240,35.0,77.0,0.455,7.0,23.0,0.304,22.0,28.0,1.0,8.0,31.0,39,14.0,7.0,3.0,12.0,22.0,99,1610612750,2008,Regular Season,2008-09
20801078,2009-03-27,LAL @ NJN,1610612751,t,L,30.0,42.0,0.417,240,39.0,83.0,0.47,9.0,27.0,0.333,8.0,17.0,0.0,16.0,32.0,48,23.0,7.0,4.0,22.0,20.0,95,1610612747,2008,Regular Season,2008-09
20801000,2009-03-16,DEN vs. NJN,1610612751,f,L,28.0,39.0,0.418,240,37.0,76.0,0.487,10.0,26.0,0.385,12.0,15.0,1.0,6.0,25.0,31,22.0,3.0,9.0,13.0,19.0,96,1610612743,2008,Regular Season,2008-09
20800900,2009-03-03,MIL vs. NJN,1610612751,f,W,27.0,33.0,0.45,240,33.0,77.0,0.429,9.0,27.0,0.333,24.0,26.0,1.0,8.0,34.0,42,23.0,11.0,7.0,15.0,20.0,99,1610612749,2008,Regular Season,2008-09
20800836,2009-02-23,PHI @ NJN,1610612751,t,W,25.0,32.0,0.439,240,34.0,73.0,0.466,12.0,25.0,0.48,18.0,23.0,1.0,8.0,25.0,33,22.0,8.0,7.0,16.0,31.0,98,1610612755,2008,Regular Season,2008-09
20800815,2009-02-20,WAS @ NJN,1610612751,t,L,24.0,32.0,0.429,240,33.0,87.0,0.379,7.0,29.0,0.241,23.0,32.0,1.0,17.0,24.0,41,22.0,5.0,6.0,12.0,24.0,96,1610612764,2008,Regular Season,2008-09
20800804,2009-02-18,DAL vs. NJN,1610612751,f,L,24.0,31.0,0.436,240,38.0,80.0,0.475,4.0,19.0,0.211,18.0,21.0,1.0,11.0,24.0,35,15.0,7.0,2.0,11.0,18.0,98,1610612742,2008,Regular Season,2008-09
20800642,2009-01-24,MEM vs. NJN,1610612751,f,W,20.0,24.0,0.455,240,38.0,83.0,0.458,9.0,29.0,0.31,14.0,18.0,1.0,9.0,33.0,42,20.0,6.0,5.0,6.0,23.0,99,1610612763,2008,Regular Season,2008-09
20800555,2009-01-12,OKC @ NJN,1610612751,t,W,19.0,19.0,0.5,265,39.0,98.0,0.398,6.0,26.0,0.231,19.0,22.0,1.0,18.0,31.0,49,19.0,13.0,4.0,13.0,25.0,103,1610612760,2008,Regular Season,2008-09
20800491,2009-01-03,MIA vs. NJN,1610612751,f,L,16.0,18.0,0.471,265,35.0,88.0,0.398,7.0,20.0,0.35,19.0,23.0,1.0,14.0,33.0,47,17.0,4.0,1.0,16.0,29.0,96,1610612748,2008,Regular Season,2008-09
20800452,2008-12-29,CHI @ NJN,1610612751,t,L,15.0,16.0,0.484,240,32.0,80.0,0.4,3.0,19.0,0.158,20.0,26.0,1.0,9.0,32.0,41,17.0,5.0,4.0,10.0,18.0,87,1610612741,2008,Regular Season,2008-09
20800427,2008-12-26,CHA @ NJN,1610612751,t,L,14.0,15.0,0.483,240,32.0,80.0,0.4,9.0,18.0,0.5,14.0,21.0,1.0,10.0,27.0,37,19.0,9.0,4.0,8.0,22.0,87,1610612766,2008,Regular Season,2008-09
20800340,2008-12-13,CHI vs. NJN,1610612751,f,L,11.0,11.0,0.5,240,36.0,93.0,0.387,6.0,23.0,0.261,26.0,28.0,1.0,13.0,30.0,43,12.0,7.0,6.0,9.0,16.0,104,1610612741,2008,Regular Season,2008-09
20800328,2008-12-12,TOR @ NJN,1610612751,t,L,11.0,10.0,0.524,240,26.0,83.0,0.313,6.0,23.0,0.261,21.0,26.0,1.0,20.0,30.0,50,18.0,3.0,4.0,18.0,24.0,79,1610612761,2008,Regular Season,2008-09
20800250,2008-11-30,PHX vs. NJN,1610612751,f,W,9.0,7.0,0.563,240,40.0,80.0,0.5,8.0,22.0,0.364,29.0,32.0,1.0,7.0,22.0,29,17.0,9.0,5.0,12.0,22.0,117,1610612756,2008,Regular Season,2008-09
20800209,2008-11-25,LAL vs. NJN,1610612751,f,L,6.0,7.0,0.462,240,30.0,87.0,0.345,5.0,24.0,0.208,28.0,33.0,1.0,14.0,31.0,45,22.0,5.0,7.0,12.0,27.0,93,1610612747,2008,Regular Season,2008-09
20800173,2008-11-21,TOR vs. NJN,1610612751,f,W,5.0,6.0,0.455,265,53.0,103.0,0.515,7.0,25.0,0.28,16.0,21.0,1.0,12.0,33.0,45,25.0,8.0,4.0,7.0,32.0,129,1610612761,2008,Regular Season,2008-09
20800154,2008-11-18,CLE @ NJN,1610612751,t,L,4.0,6.0,0.4,240,29.0,79.0,0.367,2.0,14.0,0.143,22.0,30.0,1.0,12.0,27.0,39,12.0,5.0,3.0,13.0,31.0,82,1610612739,2008,Regular Season,2008-09
20800096,2008-11-10,MIA vs. NJN,1610612751,f,L,2.0,4.0,0.333,240,33.0,71.0,0.465,13.0,25.0,0.52,15.0,20.0,1.0,11.0,28.0,39,19.0,6.0,6.0,18.0,25.0,94,1610612748,2008,Regular Season,2008-09
20800071,2008-11-07,DET @ NJN,1610612751,t,W,2.0,2.0,0.5,240,35.0,82.0,0.427,3.0,13.0,0.231,30.0,36.0,1.0,14.0,36.0,50,17.0,5.0,3.0,6.0,32.0,103,1610612765,2008,Regular Season,2008-09
20800048,2008-11-04,PHX @ NJN,1610612751,t,L,1.0,2.0,0.333,240,28.0,83.0,0.337,7.0,22.0,0.318,23.0,26.0,1.0,12.0,23.0,35,16.0,10.0,4.0,15.0,18.0,86,1610612756,2008,Regular Season,2008-09
20800031,2008-11-01,GSW @ NJN,1610612751,t,L,1.0,1.0,0.5,240,35.0,83.0,0.422,6.0,20.0,0.3,21.0,28.0,1.0,16.0,29.0,45,22.0,7.0,7.0,17.0,39.0,97,1610612744,2008,Regular Season,2008-09
20801135,2009-04-04,TOR @ NYK,1610612752,t,L,29.0,47.0,0.382,240,37.0,82.0,0.451,4.0,18.0,0.222,17.0,22.0,1.0,12.0,32.0,44,19.0,8.0,4.0,15.0,19.0,95,1610612761,2008,Regular Season,2008-09
20801065,2009-03-25,LAC @ NYK,1610612752,t,L,28.0,43.0,0.394,265,51.0,92.0,0.554,12.0,29.0,0.414,21.0,24.0,1.0,10.0,26.0,36,27.0,8.0,2.0,18.0,19.0,135,1610612746,2008,Regular Season,2008-09
20800974,2009-03-13,MIN vs. NYK,1610612752,f,W,28.0,37.0,0.431,240,34.0,87.0,0.391,6.0,23.0,0.261,28.0,37.0,1.0,15.0,35.0,50,18.0,15.0,2.0,12.0,22.0,102,1610612750,2008,Regular Season,2008-09
20800929,2009-03-07,CHA @ NYK,1610612752,t,L,25.0,36.0,0.41,240,34.0,77.0,0.442,11.0,32.0,0.344,26.0,32.0,1.0,10.0,23.0,33,17.0,11.0,0.0,13.0,19.0,105,1610612766,2008,Regular Season,2008-09
20800828,2009-02-22,TOR vs. NYK,1610612752,f,L,23.0,32.0,0.418,240,39.0,91.0,0.429,10.0,22.0,0.455,12.0,17.0,1.0,10.0,33.0,43,25.0,7.0,2.0,13.0,13.0,100,1610612761,2008,Regular Season,2008-09
20800812,2009-02-20,TOR @ NYK,1610612752,t,W,23.0,31.0,0.426,240,46.0,93.0,0.495,17.0,39.0,0.436,18.0,19.0,1.0,9.0,42.0,51,27.0,2.0,1.0,8.0,22.0,127,1610612761,2008,Regular Season,2008-09
20800736,2009-02-06,BOS @ NYK,1610612752,t,L,21.0,28.0,0.429,240,38.0,92.0,0.413,12.0,31.0,0.387,12.0,18.0,1.0,12.0,31.0,43,19.0,8.0,1.0,13.0,24.0,100,1610612738,2008,Regular Season,2008-09
